Far field
"Plane Wave Phi"[deg]	"2Blades_SEP_lam80_Carbide [dBsm]"	"2Blades_SEP_lam8_Carbide [dBsm]"	"2Blades_SEP_lam16_Carbide [dBsm]"	"2Blades_SEP_lam20_Carbide [dBsm]"	"2Blades_SEP_lam32_Carbide [dBsm]"	"2Blades_SEP_lam40_Carbide [dBsm]"	"2Blades_SEP_lam64_Carbide [dBsm]"	
-2.00000000E+01	-6.00206001E+01	-5.69501883E+01	-5.72335160E+01	-5.76542332E+01	-5.85717242E+01	-5.91580937E+01	-5.97373884E+01	
-1.90000000E+01	-5.99557833E+01	-5.69157405E+01	-5.72351127E+01	-5.76398264E+01	-5.84921541E+01	-5.91402541E+01	-5.97039416E+01	
-1.80000000E+01	-5.99028934E+01	-5.68679288E+01	-5.72272649E+01	-5.76128239E+01	-5.84174546E+01	-5.91231837E+01	-5.96745309E+01	
-1.70000000E+01	-5.98509316E+01	-5.68042027E+01	-5.72047388E+01	-5.75692774E+01	-5.83420635E+01	-5.90988106E+01	-5.96444863E+01	
-1.60000000E+01	-5.97982657E+01	-5.67247943E+01	-5.71660113E+01	-5.75062500E+01	-5.82626497E+01	-5.90675717E+01	-5.96089445E+01	
-1.50000000E+01	-5.97420802E+01	-5.66327393E+01	-5.71123410E+01	-5.74272804E+01	-5.81817501E+01	-5.90288495E+01	-5.95704206E+01	
-1.40000000E+01	-5.96884019E+01	-5.65320138E+01	-5.70474203E+01	-5.73369702E+01	-5.81027421E+01	-5.89891173E+01	-5.95298191E+01	
-1.30000000E+01	-5.96405599E+01	-5.64281141E+01	-5.69760302E+01	-5.72412315E+01	-5.80301400E+01	-5.89544593E+01	-5.94940606E+01	
-1.20000000E+01	-5.96056395E+01	-5.63261368E+01	-5.69043191E+01	-5.71462180E+01	-5.79707523E+01	-5.89319696E+01	-5.94700548E+01	
-1.10000000E+01	-5.95927347E+01	-5.62318347E+01	-5.68378788E+01	-5.70580570E+01	-5.79314383E+01	-5.89305829E+01	-5.94683541E+01	
-1.00000000E+01	-5.96100008E+01	-5.61508456E+01	-5.67827381E+01	-5.69843017E+01	-5.79185511E+01	-5.89577675E+01	-5.94951101E+01	
-9.00000000E+00	-5.96668239E+01	-5.60879735E+01	-5.67449470E+01	-5.69311639E+01	-5.79385808E+01	-5.90235488E+01	-5.95595075E+01	
-8.00000000E+00	-5.97717132E+01	-5.60481057E+01	-5.67294756E+01	-5.69036559E+01	-5.79994537E+01	-5.91365590E+01	-5.96720115E+01	
-7.00000000E+00	-5.99320984E+01	-5.60351612E+01	-5.67417941E+01	-5.69080280E+01	-5.81079830E+01	-5.93065998E+01	-5.98417478E+01	
-6.00000000E+00	-6.01621868E+01	-5.60537877E+01	-5.67869520E+01	-5.69489777E+01	-5.82716093E+01	-5.95429290E+01	-6.00772802E+01	
-5.00000000E+00	-6.04683001E+01	-5.61072825E+01	-5.68694739E+01	-5.70312000E+01	-5.84988920E+01	-5.98588929E+01	-6.03931324E+01	
-4.00000000E+00	-6.08658669E+01	-5.62002407E+01	-5.69944116E+01	-5.71609498E+01	-5.87982362E+01	-6.02660391E+01	-6.07976485E+01	
-3.00000000E+00	-6.13655923E+01	-5.63356357E+01	-5.71664453E+01	-5.73422906E+01	-5.91821563E+01	-6.07837635E+01	-6.13089445E+01	
-2.00000000E+00	-6.19800677E+01	-5.65182480E+01	-5.73902907E+01	-5.75808530E+01	-5.96643038E+01	-6.14333712E+01	-6.19391579E+01	
-1.00000000E+00	-6.27266624E+01	-5.67519200E+01	-5.76719720E+01	-5.78831801E+01	-6.02617700E+01	-6.22455754E+01	-6.27090979E+01	
0.00000000E+00	-6.36120767E+01	-5.70412092E+01	-5.80177769E+01	-5.82569779E+01	-6.09993697E+01	-6.32623473E+01	-6.36328600E+01	
1.00000000E+00	-6.46287203E+01	-5.73924549E+01	-5.84350473E+01	-5.87107925E+01	-6.19108156E+01	-6.45497168E+01	-6.47147503E+01	
2.00000000E+00	-6.57217618E+01	-5.78110348E+01	-5.89332161E+01	-5.92554979E+01	-6.30474328E+01	-6.62075939E+01	-6.59238704E+01	
3.00000000E+00	-6.67290065E+01	-5.83056737E+01	-5.95237155E+01	-5.99061397E+01	-6.44863328E+01	-6.83947988E+01	-6.71145994E+01	
4.00000000E+00	-6.73124395E+01	-5.88860574E+01	-6.02209383E+01	-6.06804505E+01	-6.63632854E+01	-7.13392715E+01	-6.79293957E+01	
5.00000000E+00	-6.71032129E+01	-5.95640762E+01	-6.10437616E+01	-6.16053791E+01	-6.89350230E+01	-7.48489333E+01	-6.78686721E+01	
6.00000000E+00	-6.60657058E+01	-6.03556040E+01	-6.20174607E+01	-6.27154795E+01	-7.27856244E+01	-7.53405406E+01	-6.68228478E+01	
7.00000000E+00	-6.45683759E+01	-6.12808249E+01	-6.31768571E+01	-6.40617710E+01	-7.92351207E+01	-7.16086828E+01	-6.52156803E+01	
8.00000000E+00	-6.29655306E+01	-6.23665091E+01	-6.45717181E+01	-6.57244827E+01	-7.96147472E+01	-6.80343024E+01	-6.34918407E+01	
9.00000000E+00	-6.14336222E+01	-6.36493734E+01	-6.62730250E+01	-6.78292343E+01	-7.26825732E+01	-6.52656613E+01	-6.18646589E+01	
1.00000000E+01	-6.00373352E+01	-6.51800523E+01	-6.83853802E+01	-7.05797156E+01	-6.84285432E+01	-6.30865832E+01	-6.03973357E+01	
1.10000000E+01	-5.87892999E+01	-6.70290341E+01	-7.10481752E+01	-7.42101317E+01	-6.55163370E+01	-6.13183767E+01	-5.90990148E+01	
1.20000000E+01	-5.76831630E+01	-6.92800223E+01	-7.42319662E+01	-7.76664566E+01	-6.33337425E+01	-5.98502563E+01	-5.79543950E+01	
1.30000000E+01	-5.67091979E+01	-7.19724912E+01	-7.65185288E+01	-7.60902998E+01	-6.16145155E+01	-5.86135889E+01	-5.69515037E+01	
1.40000000E+01	-5.58544939E+01	-7.46924031E+01	-7.51498690E+01	-7.23465672E+01	-6.02195021E+01	-5.75642403E+01	-5.60751767E+01	
1.50000000E+01	-5.51106726E+01	-7.56440019E+01	-7.22653147E+01	-6.94221094E+01	-5.90710209E+01	-5.66735194E+01	-5.53152760E+01	
1.60000000E+01	-5.44702963E+01	-7.39786933E+01	-6.98225195E+01	-6.72780463E+01	-5.81210674E+01	-5.59189199E+01	-5.46633559E+01	
1.70000000E+01	-5.39282380E+01	-7.17077547E+01	-6.79748637E+01	-6.56770927E+01	-5.73377438E+01	-5.52874469E+01	-5.41117230E+01	
1.80000000E+01	-5.34792998E+01	-6.98194489E+01	-6.66011539E+01	-6.44755579E+01	-5.67004138E+01	-5.47686150E+01	-5.36557461E+01	
1.90000000E+01	-5.31209916E+01	-6.84041574E+01	-6.55966628E+01	-6.35808744E+01	-5.61936792E+01	-5.43547543E+01	-5.32923493E+01	
2.00000000E+01	-5.28498583E+01	-6.73942260E+01	-6.48918187E+01	-6.29418664E+01	-5.58072807E+01	-5.40406474E+01	-5.30173946E+01	
2.10000000E+01	-5.26644169E+01	-6.67188459E+01	-6.44418424E+01	-6.25199949E+01	-5.55329114E+01	-5.38213335E+01	-5.28307498E+01	
2.20000000E+01	-5.25631521E+01	-6.63309122E+01	-6.42168843E+01	-6.22935548E+01	-5.53641619E+01	-5.36933076E+01	-5.27277295E+01	
2.30000000E+01	-5.25423570E+01	-6.61919435E+01	-6.41928545E+01	-6.22430931E+01	-5.52942765E+01	-5.36525649E+01	-5.27062730E+01	
2.40000000E+01	-5.26001222E+01	-6.62779982E+01	-6.43548101E+01	-6.23544588E+01	-5.53162114E+01	-5.36938030E+01	-5.27635931E+01	
2.50000000E+01	-5.27319433E+01	-6.65616607E+01	-6.46798048E+01	-6.26137554E+01	-5.54215271E+01	-5.38112508E+01	-5.28947610E+01	
2.60000000E+01	-5.29319230E+01	-6.70124227E+01	-6.51449283E+01	-6.29977562E+01	-5.55987832E+01	-5.39975302E+01	-5.30940105E+01	
2.70000000E+01	-5.31913716E+01	-6.75987039E+01	-6.57189839E+01	-6.34819591E+01	-5.58338417E+01	-5.42410612E+01	-5.33525168E+01	
2.80000000E+01	-5.34994553E+01	-6.82757941E+01	-6.63634755E+01	-6.40334846E+01	-5.61076074E+01	-5.45294121E+01	-5.36573851E+01	
2.90000000E+01	-5.38425757E+01	-6.90103189E+01	-6.70271297E+01	-6.46008997E+01	-5.63961194E+01	-5.48450586E+01	-5.39970272E+01	
3.00000000E+01	-5.42020731E+01	-6.97759510E+01	-6.76617114E+01	-6.51252474E+01	-5.66720394E+01	-5.51682903E+01	-5.43521703E+01	
3.10000000E+01	-5.45559596E+01	-7.05498169E+01	-6.81820509E+01	-6.55256060E+01	-5.69030766E+01	-5.54764082E+01	-5.47015549E+01	
3.20000000E+01	-5.48782379E+01	-7.11931569E+01	-6.84231375E+01	-6.56759774E+01	-5.70544837E+01	-5.57422877E+01	-5.50213066E+01	
3.30000000E+01	-5.51371857E+01	-7.12615319E+01	-6.80977367E+01	-6.54145397E+01	-5.70914834E+01	-5.59366696E+01	-5.52795152E+01	
3.40000000E+01	-5.52987740E+01	-7.00935225E+01	-6.69548870E+01	-6.46085592E+01	-5.69839960E+01	-5.60271266E+01	-5.54452759E+01	
3.50000000E+01	-5.53281684E+01	-6.77414896E+01	-6.50978428E+01	-6.32740028E+01	-5.67099009E+01	-5.59826001E+01	-5.54802686E+01	
3.60000000E+01	-5.51975012E+01	-6.49599404E+01	-6.29026187E+01	-6.15922611E+01	-5.62682595E+01	-5.57787392E+01	-5.53552463E+01	
3.70000000E+01	-5.48983430E+01	-6.22743021E+01	-6.06928688E+01	-5.97824848E+01	-5.56792499E+01	-5.54135963E+01	-5.50635567E+01	
3.80000000E+01	-5.44486416E+01	-5.98627284E+01	-5.86364162E+01	-5.80085288E+01	-5.49849785E+01	-5.49088443E+01	-5.46171237E+01	
3.90000000E+01	-5.38877389E+01	-5.77537823E+01	-5.67951904E+01	-5.63637147E+01	-5.42390636E+01	-5.43090418E+01	-5.40543762E+01	
4.00000000E+01	-5.32657644E+01	-5.59322202E+01	-5.51838249E+01	-5.48887995E+01	-5.34959525E+01	-5.36687820E+01	-5.34327394E+01	
4.10000000E+01	-5.26304956E+01	-5.43710657E+01	-5.37961205E+01	-5.35997549E+01	-5.27993934E+01	-5.30387480E+01	-5.27980968E+01	
4.20000000E+01	-5.20173419E+01	-5.30425939E+01	-5.26170561E+01	-5.24952391E+01	-5.21806021E+01	-5.24582470E+01	-5.21903600E+01	
4.30000000E+01	-5.14438561E+01	-5.19197132E+01	-5.16280671E+01	-5.15639651E+01	-5.16563484E+01	-5.19494896E+01	-5.16309910E+01	
4.40000000E+01	-5.09139879E+01	-5.09746507E+01	-5.08043324E+01	-5.07889863E+01	-5.12286592E+01	-5.15174294E+01	-5.11197399E+01	
4.50000000E+01	-5.04137797E+01	-5.01768924E+01	-5.01186671E+01	-5.01450446E+01	-5.08839076E+01	-5.11485922E+01	-5.06473459E+01	
4.60000000E+01	-4.99193065E+01	-4.94927474E+01	-4.95353034E+01	-4.96010217E+01	-5.05926390E+01	-5.08135485E+01	-5.01854753E+01	
4.70000000E+01	-4.94020959E+01	-4.88833766E+01	-4.90134248E+01	-4.91157123E+01	-5.03117321E+01	-5.04689224E+01	-4.97021476E+01	
4.80000000E+01	-4.88355080E+01	-4.83056375E+01	-4.85057755E+01	-4.86425227E+01	-4.99855050E+01	-5.00641742E+01	-4.91665196E+01	
4.90000000E+01	-4.82004751E+01	-4.77148127E+01	-4.79629806E+01	-4.81323463E+01	-4.95573224E+01	-4.95524921E+01	-4.85529014E+01	
5.00000000E+01	-4.74891035E+01	-4.70699232E+01	-4.73416524E+01	-4.75401359E+01	-4.89806484E+01	-4.89015519E+01	-4.78508575E+01	
5.10000000E+01	-4.67008872E+01	-4.63399835E+01	-4.66106294E+01	-4.68336862E+01	-4.82323624E+01	-4.81000618E+01	-4.70582851E+01	
5.20000000E+01	-4.58421897E+01	-4.55105841E+01	-4.57608401E+01	-4.60024681E+01	-4.73178800E+01	-4.71582767E+01	-4.61795608E+01	
5.30000000E+01	-4.49216631E+01	-4.45865594E+01	-4.48045664E+01	-4.50579530E+01	-4.62680159E+01	-4.61048553E+01	-4.52290198E+01	
5.40000000E+01	-4.39545196E+01	-4.35902251E+01	-4.37727929E+01	-4.40320756E+01	-4.51308863E+01	-4.49791383E+01	-4.42251629E+01	
5.50000000E+01	-4.29637086E+01	-4.25550872E+01	-4.27073654E+01	-4.29663345E+01	-4.39611773E+01	-4.38280161E+01	-4.31954770E+01	
5.60000000E+01	-4.19791265E+01	-4.15193264E+01	-4.16514312E+01	-4.19057552E+01	-4.28111049E+01	-4.26973695E+01	-4.21731969E+01	
5.70000000E+01	-4.10322656E+01	-4.05190182E+01	-4.06437710E+01	-4.08905774E+01	-4.17250072E+01	-4.16287659E+01	-4.11944266E+01	
5.80000000E+01	-4.01534591E+01	-3.95844788E+01	-3.97151341E+01	-3.99525961E+01	-4.07360985E+01	-4.06544796E+01	-4.02895519E+01	
5.90000000E+01	-3.93665952E+01	-3.87378173E+01	-3.88864546E+01	-3.91138781E+01	-3.98657600E+01	-3.97963635E+01	-3.94824386E+01	
6.00000000E+01	-3.86860044E+01	-3.79928291E+01	-3.81689316E+01	-3.83863816E+01	-3.91241831E+01	-3.90650393E+01	-3.87878340E+01	
6.10000000E+01	-3.81156824E+01	-3.73544892E+01	-3.75639085E+01	-3.77722510E+01	-3.85102665E+01	-3.84605136E+01	-3.82081797E+01	
6.20000000E+01	-3.76499054E+01	-3.68194783E+01	-3.70639887E+01	-3.72643542E+01	-3.80128697E+01	-3.79720379E+01	-3.77370291E+01	
6.30000000E+01	-3.72721013E+01	-3.63770393E+01	-3.66533407E+01	-3.68467815E+01	-3.76111119E+01	-3.75791027E+01	-3.73564316E+01	
6.40000000E+01	-3.69571056E+01	-3.60091919E+01	-3.63082473E+01	-3.64962296E+01	-3.72753456E+01	-3.72520411E+01	-3.70401570E+01	
6.50000000E+01	-3.66727276E+01	-3.56925493E+01	-3.59994197E+01	-3.61833428E+01	-3.69695348E+01	-3.69546133E+01	-3.67541776E+01	
6.60000000E+01	-3.63834111E+01	-3.54002736E+01	-3.56955872E+01	-3.58763477E+01	-3.66555745E+01	-3.66482418E+01	-3.64623861E+01	
6.70000000E+01	-3.60567524E+01	-3.51060967E+01	-3.53681921E+01	-3.55463911E+01	-3.62997553E+01	-3.62983113E+01	-3.61310055E+01	
6.80000000E+01	-3.56693700E+01	-3.47885324E+01	-3.49975523E+01	-3.51726342E+01	-3.58798810E+01	-3.58820865E+01	-3.57367599E+01	
6.90000000E+01	-3.52135882E+01	-3.44355720E+01	-3.45770919E+01	-3.47481281E+01	-3.53908463E+01	-3.53941170E+01	-3.52724608E+01	
7.00000000E+01	-3.46993711E+01	-3.40476203E+01	-3.41165437E+01	-3.42812703E+01	-3.48461247E+01	-3.48481288E+01	-3.47486524E+01	
7.10000000E+01	-3.41519212E+01	-3.36378691E+01	-3.36393456E+01	-3.37948542E+01	-3.42742548E+01	-3.42729309E+01	-3.41921664E+01	
7.20000000E+01	-3.36060993E+01	-3.32295244E+01	-3.31778541E+01	-3.33207124E+01	-3.37118322E+01	-3.37060730E+01	-3.36387734E+01	
7.30000000E+01	-3.30982789E+01	-3.28511948E+01	-3.27674922E+01	-3.28931167E+01	-3.31958463E+01	-3.31849828E+01	-3.31256149E+01	
7.40000000E+01	-3.26599348E+01	-3.25314114E+01	-3.24402428E+01	-3.25436383E+01	-3.27571768E+01	-3.27410050E+01	-3.26842282E+01	
7.50000000E+01	-3.23116966E+01	-3.22941082E+01	-3.22207824E+01	-3.22953781E+01	-3.24160963E+01	-3.23946426E+01	-3.23357549E+01	
7.60000000E+01	-3.20617887E+01	-3.21547737E+01	-3.21226181E+01	-3.21608224E+01	-3.21791044E+01	-3.21522118E+01	-3.20877462E+01	
7.70000000E+01	-3.19019515E+01	-3.21178165E+01	-3.21458384E+01	-3.21379732E+01	-3.20371340E+01	-3.20038911E+01	-3.19314239E+01	
7.80000000E+01	-3.18074694E+01	-3.21740347E+01	-3.22736181E+01	-3.22081643E+01	-3.19637608E+01	-3.19226812E+01	-3.18415759E+01	
7.90000000E+01	-3.17371179E+01	-3.22987276E+01	-3.24694307E+01	-3.23337970E+01	-3.19157451E+01	-3.18644497E+01	-3.17757787E+01	
8.00000000E+01	-3.16375966E+01	-3.24510517E+01	-3.26754431E+01	-3.24579187E+01	-3.18365188E+01	-3.17722489E+01	-3.16794917E+01	
8.10000000E+01	-3.14528426E+01	-3.25762030E+01	-3.28153254E+01	-3.25086820E+01	-3.16655269E+01	-3.15864392E+01	-3.14952649E+01	
8.20000000E+01	-3.11380267E+01	-3.26128786E+01	-3.28078044E+01	-3.24143684E+01	-3.13534263E+01	-3.12596006E+01	-3.11774035E+01	
8.30000000E+01	-3.06751672E+01	-3.25072018E+01	-3.25906513E+01	-3.21255901E+01	-3.08793317E+01	-3.07731475E+01	-3.07076897E+01	
8.40000000E+01	-3.00804860E+01	-3.22300846E+01	-3.21475578E+01	-3.16372144E+01	-3.02607927E+01	-3.01461733E+01	-3.01031837E+01	
8.50000000E+01	-2.94008859E+01	-3.17894700E+01	-3.15178046E+01	-3.09933337E+01	-2.95498294E+01	-2.94308253E+01	-2.94126053E+01	
8.60000000E+01	-2.87018361E+01	-3.12293330E+01	-3.07813778E+01	-3.02706899E+01	-2.88181529E+01	-2.86975874E+01	-2.87029257E+01	
8.70000000E+01	-2.80527453E+01	-3.06161334E+01	-3.00308375E+01	-2.95552474E+01	-2.81402963E+01	-2.80198634E+01	-2.80444423E+01	
8.80000000E+01	-2.75164957E+01	-3.00212998E+01	-2.93500113E+01	-2.89238608E+01	-2.75826007E+01	-2.74631643E+01	-2.75014232E+01	
8.90000000E+01	-2.71458414E+01	-2.95081232E+01	-2.88039345E+01	-2.84369246E+01	-2.71990806E+01	-2.70810939E+01	-2.71266481E+01	
9.00000000E+01	-2.69826211E+01	-2.91258499E+01	-2.84385805E+01	-2.81379204E+01	-2.70317909E+01	-2.69159208E+01	-2.69622013E+01	
9.10000000E+01	-2.70595240E+01	-2.89087819E+01	-2.82836496E+01	-2.80561930E+01	-2.71136942E+01	-2.70010107E+01	-2.70410044E+01	
9.20000000E+01	-2.74028149E+01	-2.88777164E+01	-2.83558146E+01	-2.82096318E+01	-2.74712808E+01	-2.73635580E+01	-2.73895801E+01	
9.30000000E+01	-2.80329103E+01	-2.90414211E+01	-2.86603273E+01	-2.86056477E+01	-2.81265772E+01	-2.80267542E+01	-2.80292700E+01	
9.40000000E+01	-2.89644776E+01	-2.93970557E+01	-2.91911752E+01	-2.92409378E+01	-2.90980327E+01	-2.90102867E+01	-2.89762032E+01	
9.50000000E+01	-3.02022751E+01	-2.99298843E+01	-2.99289198E+01	-3.00982727E+01	-3.03983849E+01	-3.03285959E+01	-3.02374641E+01	
9.60000000E+01	-3.17306746E+01	-3.06107397E+01	-3.08365729E+01	-3.11411432E+01	-3.20279043E+01	-3.19834768E+01	-3.18013008E+01	
9.70000000E+01	-3.34916064E+01	-3.13936367E+01	-3.18547139E+01	-3.23065558E+01	-3.39585122E+01	-3.39461972E+01	-3.36160670E+01	
9.80000000E+01	-3.53503575E+01	-3.22134863E+01	-3.28980767E+01	-3.34996180E+01	-3.60994503E+01	-3.61187415E+01	-3.55514756E+01	
9.90000000E+01	-3.70699113E+01	-3.29879823E+01	-3.38567432E+01	-3.45944580E+01	-3.82394195E+01	-3.82711803E+01	-3.73649862E+01	
1.00000000E+02	-3.83661817E+01	-3.36281248E+01	-3.46084086E+01	-3.54486922E+01	-3.99965731E+01	-4.00044046E+01	-3.87427420E+01	
1.01000000E+02	-3.90537306E+01	-3.40600881E+01	-3.50473893E+01	-3.59362204E+01	-4.09024494E+01	-4.08830030E+01	-3.94587199E+01	
1.02000000E+02	-3.91155233E+01	-3.42522183E+01	-3.51269197E+01	-3.59965722E+01	-4.07286451E+01	-4.07418676E+01	-3.94792174E+01	
1.03000000E+02	-3.86339811E+01	-3.42294438E+01	-3.48907088E+01	-3.56759433E+01	-3.97107651E+01	-3.98008110E+01	-3.89081608E+01	
1.04000000E+02	-3.77646072E+01	-3.40618160E+01	-3.44577123E+01	-3.51149077E+01	-3.83114549E+01	-3.84610565E+01	-3.79402264E+01	
1.05000000E+02	-3.67244092E+01	-3.38363680E+01	-3.39679757E+01	-3.44804365E+01	-3.69025049E+01	-3.70741620E+01	-3.68214132E+01	
1.06000000E+02	-3.57151331E+01	-3.36313549E+01	-3.35369524E+01	-3.39068833E+01	-3.56840149E+01	-3.58509101E+01	-3.57602166E+01	
1.07000000E+02	-3.48673254E+01	-3.35035381E+01	-3.32396571E+01	-3.34781074E+01	-3.47360098E+01	-3.48853386E+01	-3.48827949E+01	
1.08000000E+02	-3.42410994E+01	-3.34858367E+01	-3.31140221E+01	-3.32346643E+01	-3.40744539E+01	-3.42015913E+01	-3.42415021E+01	
1.09000000E+02	-3.38486172E+01	-3.35901786E+01	-3.31704650E+01	-3.31861250E+01	-3.36839868E+01	-3.37882644E+01	-3.38436820E+01	
1.10000000E+02	-3.36743218E+01	-3.38110308E+01	-3.33990804E+01	-3.33212245E+01	-3.35334876E+01	-3.36155268E+01	-3.36702024E+01	
1.11000000E+02	-3.36868769E+01	-3.41293677E+01	-3.37738275E+01	-3.36138447E+01	-3.35824093E+01	-3.36431452E+01	-3.36872372E+01	
1.12000000E+02	-3.38447911E+01	-3.45158162E+01	-3.42560943E+01	-3.40257599E+01	-3.37838795E+01	-3.38240682E+01	-3.38518632E+01	
1.13000000E+02	-3.41011625E+01	-3.49354397E+01	-3.47977118E+01	-3.45109731E+01	-3.40873193E+01	-3.41071345E+01	-3.41158432E+01	
1.14000000E+02	-3.44081757E+01	-3.53532662E+01	-3.53458897E+01	-3.50193275E+01	-3.44415982E+01	-3.44409666E+01	-3.44300553E+01	
1.15000000E+02	-3.47221958E+01	-3.57406176E+01	-3.58520614E+01	-3.55042986E+01	-3.48005763E+01	-3.47790388E+01	-3.47501224E+01	
1.16000000E+02	-3.50104548E+01	-3.60811389E+01	-3.62815225E+01	-3.59308823E+01	-3.51297090E+01	-3.50866883E+01	-3.50420594E+01	
1.17000000E+02	-3.52553935E+01	-3.63735208E+01	-3.66213832E+01	-3.62835129E+01	-3.54112553E+01	-3.53463884E+01	-3.52888176E+01	
1.18000000E+02	-3.54577715E+01	-3.66310805E+01	-3.68826241E+01	-3.65683814E+01	-3.56471072E+01	-3.55599270E+01	-3.54913239E+01	
1.19000000E+02	-3.56346057E+01	-3.68776194E+01	-3.70952392E+01	-3.68101438E+01	-3.58552796E+01	-3.57458544E+01	-3.56674641E+01	
1.20000000E+02	-3.58129378E+01	-3.71420935E+01	-3.72999778E+01	-3.70443376E+01	-3.60650345E+01	-3.59333773E+01	-3.58450323E+01	
1.21000000E+02	-3.60239114E+01	-3.74532609E+01	-3.75381214E+01	-3.73092071E+01	-3.63088881E+01	-3.61550664E+01	-3.60556683E+01	
1.22000000E+02	-3.62962366E+01	-3.78357117E+01	-3.78461329E+01	-3.76391365E+01	-3.66168691E+01	-3.64407534E+01	-3.63288936E+01	
1.23000000E+02	-3.66521653E+01	-3.83071281E+01	-3.82511200E+01	-3.80603506E+01	-3.70123445E+01	-3.68136357E+01	-3.66870848E+01	
1.24000000E+02	-3.71056678E+01	-3.88766424E+01	-3.87695974E+01	-3.85887685E+01	-3.75098250E+01	-3.72875063E+01	-3.71441889E+01	
1.25000000E+02	-3.76607467E+01	-3.95443996E+01	-3.94067809E+01	-3.92294650E+01	-3.81140577E+01	-3.78668635E+01	-3.77043711E+01	
1.26000000E+02	-3.83118306E+01	-4.03004915E+01	-4.01566552E+01	-3.99766570E+01	-3.88195886E+01	-3.85454544E+01	-3.83617105E+01	
1.27000000E+02	-3.90429155E+01	-4.11252865E+01	-4.10013884E+01	-4.08130731E+01	-3.96103877E+01	-3.93074597E+01	-3.91004141E+01	
1.28000000E+02	-3.98292922E+01	-4.19906470E+01	-4.19121925E+01	-4.17102247E+01	-4.04607714E+01	-4.01265177E+01	-3.98947411E+01	
1.29000000E+02	-4.06384632E+01	-4.28622556E+01	-4.28504458E+01	-4.26306900E+01	-4.13362979E+01	-4.09686906E+01	-4.07117199E+01	
1.30000000E+02	-4.14328729E+01	-4.37042854E+01	-4.37716000E+01	-4.35321136E+01	-4.21970423E+01	-4.17952395E+01	-4.15133572E+01	
1.31000000E+02	-4.21758010E+01	-4.44866121E+01	-4.46324706E+01	-4.43736586E+01	-4.30043366E+01	-4.25678837E+01	-4.22622620E+01	
1.32000000E+02	-4.28382117E+01	-4.51901063E+01	-4.53998028E+01	-4.51249737E+01	-4.37266888E+01	-4.32568940E+01	-4.29290881E+01	
1.33000000E+02	-4.34048626E+01	-4.58114501E+01	-4.60581515E+01	-4.57715251E+01	-4.43478540E+01	-4.38469512E+01	-4.34988262E+01	
1.34000000E+02	-4.38778646E+01	-4.63628549E+01	-4.66131161E+01	-4.63214059E+01	-4.48704466E+01	-4.43410732E+01	-4.39731122E+01	
1.35000000E+02	-4.42773606E+01	-4.68690940E+01	-4.70896063E+01	-4.67986540E+01	-4.53151532E+01	-4.47598505E+01	-4.43729698E+01	
1.36000000E+02	-4.46345191E+01	-4.73644088E+01	-4.75255382E+01	-4.72404939E+01	-4.57154278E+01	-4.51360658E+01	-4.47305640E+01	
1.37000000E+02	-4.49880259E+01	-4.78872729E+01	-4.79662720E+01	-4.76913256E+01	-4.61120935E+01	-4.55086913E+01	-4.50846084E+01	
1.38000000E+02	-4.53762890E+01	-4.84777984E+01	-4.84569798E+01	-4.81954135E+01	-4.65466688E+01	-4.59181263E+01	-4.54743697E+01	
1.39000000E+02	-4.58357944E+01	-4.91759394E+01	-4.90429175E+01	-4.87965441E+01	-4.70593289E+01	-4.64016364E+01	-4.59360203E+01	
1.40000000E+02	-4.63976344E+01	-5.00211042E+01	-4.97648718E+01	-4.95355437E+01	-4.76850452E+01	-4.69918602E+01	-4.65017823E+01	
1.41000000E+02	-4.70885967E+01	-5.10537244E+01	-5.06628865E+01	-5.04520233E+01	-4.84563694E+01	-4.77183262E+01	-4.71990850E+01	
1.42000000E+02	-4.79334909E+01	-5.23180626E+01	-5.17766302E+01	-5.15863572E+01	-4.94032970E+01	-4.86067984E+01	-4.80518324E+01	
1.43000000E+02	-4.89539627E+01	-5.38657029E+01	-5.31510782E+01	-5.29845826E+01	-5.05565883E+01	-4.96817962E+01	-4.90835792E+01	
1.44000000E+02	-5.01734495E+01	-5.57590119E+01	-5.48387504E+01	-5.47042554E+01	-5.19517632E+01	-5.09692874E+01	-5.03171291E+01	
1.45000000E+02	-5.16170363E+01	-5.80663918E+01	-5.69036285E+01	-5.68165972E+01	-5.36322129E+01	-5.24974783E+01	-5.17778116E+01	
1.46000000E+02	-5.33175477E+01	-6.07923552E+01	-5.93989743E+01	-5.93942356E+01	-5.56552082E+01	-5.42978809E+01	-5.34973087E+01	
1.47000000E+02	-5.53125498E+01	-6.35263549E+01	-6.22386354E+01	-6.23909244E+01	-5.80921540E+01	-5.64006943E+01	-5.55097243E+01	
1.48000000E+02	-5.76455326E+01	-6.47443283E+01	-6.46531602E+01	-6.50348629E+01	-6.09928039E+01	-5.88035557E+01	-5.78446128E+01	
1.49000000E+02	-6.03337360E+01	-6.36278526E+01	-6.49734472E+01	-6.53705084E+01	-6.41418010E+01	-6.13621723E+01	-6.04763585E+01	
1.50000000E+02	-6.32193603E+01	-6.17871783E+01	-6.34691887E+01	-6.36824993E+01	-6.62345813E+01	-6.35096711E+01	-6.31365442E+01	
1.51000000E+02	-6.55552091E+01	-6.02091575E+01	-6.17559888E+01	-6.18434498E+01	-6.56951193E+01	-6.42854781E+01	-6.49707345E+01	
